rank,content_id,client_id,decline_probability,value_weighted_score,reason_code,action,archetype_id,days_since_last_update,impressions_90d,clicks_90d,ctr,avg_position,engagement_rate,click_equivalent_value,is_declining_label
1,content_3430a8b94511,client_19581e27de,0.4062545181768719,1442.5285431424368,large_page_regression_risk,MONITOR,1,104,152617,440,0.29,3.3,6.18,3550.8,0
2,content_251ab03c2530,client_b4944c6ff0,0.2347140957120637,811.3620331984189,large_page_regression_risk,MONITOR,0,20,79731,1239,1.55,3.7,9.93,3456.81,0
3,content_2db251d1a841,client_f369cb89fc,0.6603034808533776,748.4804076865377,large_page_regression_risk,MONITOR,0,20,198671,361,0.18,5.6,4.98,1133.54,0
4,content_adddad39251c,client_19581e27de,0.28179233486259925,669.1835292916089,large_page_regression_risk,MONITOR,1,104,129239,711,0.55,3.6,3.92,2374.74,0
5,content_e617a6dc2bf8,client_3fdba35f04,0.2358381726306146,599.6539296392323,large_page_regression_risk,MONITOR,0,26,131617,345,0.26,7.4,7.67,2542.65,1
6,content_979a999506bd,client_19581e27de,0.3122448565058571,546.9218457585291,large_page_regression_risk,MONITOR,1,104,67982,263,0.39,4.0,4.91,1751.58,1
7,content_0b77e1b7c3b0,client_6208ef0f77,0.32320494497485763,487.3768967748366,large_page_regression_risk,MONITOR,1,104,6246,135,2.16,10.6,3.47,1507.95,0
8,content_8451fc6f034d,client_d029fa3a95,0.4369201379705605,462.37073600734567,past_visibility_peak,MONITOR,0,20,272144,75,0.03,2.3,2.02,1058.25,0
9,content_7600c510155a,client_6208ef0f77,0.24127314883322531,438.2485475406705,large_page_regression_risk,MONITOR,1,104,32767,190,0.58,21.1,1.08,1816.4,1
10,content_c812024bf065,client_19581e27de,0.24845909981184372,433.4915606237199,large_page_regression_risk,MONITOR,0,22,138294,386,0.28,5.1,3.78,1744.7199999999998,0
11,content_9c092b92eab3,client_6208ef0f77,0.47420605327773974,421.5502131217795,large_page_regression_risk,MONITOR,1,104,9751,48,0.49,21.1,1.39,888.96,0
12,content_b392784ffbfa,client_6208ef0f77,0.4190907340599641,418.7135523993101,large_page_regression_risk,MONITOR,1,104,14485,103,0.71,27.6,3.49,999.0999999999999,0
13,content_c50f7184f0fb,client_6208ef0f77,0.5376579499785883,417.23869892188384,large_page_regression_risk,MONITOR,1,104,31442,71,0.23,20.1,3.86,776.03,0
14,content_83163890c43a,client_19581e27de,0.5141759214195201,413.0889352684424,large_page_regression_risk,MONITOR,1,104,29822,130,0.44,3.1,4.65,803.4,1
15,content_65c12751b84f,client_19581e27de,0.49365047327292605,412.93862089280265,large_page_regression_risk,MONITOR,0,20,97828,239,0.24,4.7,1.57,836.5,0
16,content_1988d2e57d92,client_b4944c6ff0,0.650805877960822,410.3721544069759,past_visibility_peak,MONITOR,0,20,35574,112,0.31,4.1,17.44,630.56,1
17,content_68573149bb42,client_19581e27de,0.6846564867454553,334.53685255356436,past_visibility_peak,SCHEDULE_REVIEW,0,20,18502,22,0.12,5.8,0.0,488.62,1
18,content_2134dae47694,client_3fdba35f04,0.34616404298732156,325.9861409215906,past_visibility_peak,MONITOR,0,26,11038,77,0.7,8.6,10.28,941.71,0
19,content_8180f9c9cbf0,client_3fdba35f04,0.21891370247823885,318.05534005658365,large_page_regression_risk,MONITOR,0,26,73667,254,0.34,8.3,7.89,1452.8799999999999,1
20,content_a04d5e2e74fd,client_19581e27de,0.4777666531708422,303.85959141665563,large_page_regression_risk,MONITOR,1,104,69442,318,0.46,6.0,12.07,636.0,1
21,content_0073196442b4,client_4e07408562,0.24653038014431217,302.50510295607825,large_page_regression_risk,MONITOR,0,25,65343,485,0.74,8.5,6.37,1227.05,0
22,content_eca19e020f91,client_b4944c6ff0,0.30236893144370425,292.5721780649282,large_page_regression_risk,MONITOR,0,20,25978,590,2.27,3.7,9.74,967.5999999999999,0
23,content_b2580dc3fac0,client_6208ef0f77,0.34180995779041334,280.07907941346474,large_page_regression_risk,MONITOR,1,104,18377,340,1.85,5.4,2.11,819.4000000000001,1
24,content_0d3e14099b13,client_6208ef0f77,0.3438884546844552,270.8155969485553,large_page_regression_risk,MONITOR,1,104,18415,61,0.33,26.6,3.62,787.51,0
25,content_c5c1878dc06e,client_19581e27de,0.3416513907298774,269.68594178653603,large_page_regression_risk,MONITOR,1,104,72314,264,0.37,7.7,6.85,789.36,0
26,content_81925e48c532,client_3fdba35f04,0.4250561546792993,256.9464455036364,large_page_regression_risk,MONITOR,1,104,12789,130,1.02,4.9,4.51,604.5,1
27,content_a4087c89f66f,client_19581e27de,0.7021498431775582,244.98710178308187,past_visibility_peak,SCHEDULE_REVIEW,0,20,7673,23,0.3,4.8,0.0,348.91,0
28,content_c8dca35793fc,client_3fdba35f04,0.4497483167766752,240.84022363390957,large_page_regression_risk,MONITOR,0,20,10044,126,1.25,9.9,8.64,535.5,0
29,content_a5b15f621541,client_6208ef0f77,0.5717263978997186,238.44421150805664,large_page_regression_risk,MONITOR,1,104,4166,21,0.5,9.1,0.54,417.06,1
30,content_892ef1bf36bd,client_6208ef0f77,0.6174232836376302,238.387129812489,content_depth_mismatch,MONITOR,1,104,7912,66,0.83,24.3,0.0,386.09999999999997,1
31,content_775b6c7038e1,client_19581e27de,0.3214738962774983,238.28931087673283,past_visibility_peak,MONITOR,1,104,16530,71,0.43,3.6,5.94,741.24,0
32,content_a1b27e658947,client_b4944c6ff0,0.42512791467220123,236.11179252979383,large_page_regression_risk,MONITOR,0,8,11929,153,1.28,4.6,8.73,555.39,0
33,content_313fed63ae51,client_7f2253d7e2,0.6107118966208815,228.11310762583167,past_visibility_peak,MONITOR,0,20,1493,23,1.54,5.9,8.33,373.52,1
34,content_8a48ce541cf3,client_6208ef0f77,0.653380982089935,223.45629587475776,content_depth_mismatch,MONITOR,1,104,4490,30,0.67,12.6,3.45,342.0,1
35,content_ddf358ee59d0,client_19581e27de,0.45283973698411106,222.76092341722395,past_visibility_peak,MONITOR,1,104,14010,52,0.37,4.3,5.97,491.9200000000001,0
36,content_79c22907284a,client_3fdba35f04,0.2962862706111659,218.23261548136037,large_page_regression_risk,MONITOR,0,14,50022,132,0.26,6.0,3.17,736.5600000000001,1
37,content_438de6fb2e89,client_4e07408562,0.36028432235995517,208.67667951088606,past_visibility_peak,MONITOR,1,104,42178,160,0.38,4.1,9.41,579.2,0
38,content_9b7706f5fa59,client_6208ef0f77,0.4071714919723595,203.2600087926019,large_page_regression_risk,MONITOR,1,104,9919,80,0.81,17.8,5.08,499.20000000000005,0
39,content_f3f0a4ce87b4,client_3fdba35f04,0.4788505444108056,203.18586300439304,past_visibility_peak,MONITOR,0,26,20714,51,0.25,11.4,9.09,424.32,1
40,content_476d9ac654e1,client_b4944c6ff0,0.5705193595140808,201.9638532679846,past_visibility_peak,MONITOR,0,20,11392,59,0.52,3.7,5.45,354.0,1
41,content_e59e3357a212,client_19581e27de,0.5133273736226367,201.94298878314527,large_page_regression_risk,MONITOR,0,20,131688,281,0.21,5.3,2.81,393.4,0
42,content_d6a454462332,client_4e07408562,0.32385758280458865,194.936356241738,past_visibility_peak,MONITOR,0,25,27467,72,0.26,12.2,8.54,601.92,0
43,content_5da354d07a91,client_19581e27de,0.3352913762268412,194.73723131254934,large_page_regression_risk,MONITOR,1,104,67061,242,0.36,5.3,9.04,580.8,0
44,content_aea21c6e219f,client_6208ef0f77,0.6343827153254805,194.10207940813726,large_page_regression_risk,MONITOR,1,104,3524,31,0.88,10.0,0.0,305.96999999999997,0
45,content_6b23d633109d,client_6208ef0f77,0.5547825979645808,193.82994407686525,large_page_regression_risk,MONITOR,1,104,10493,54,0.51,17.7,2.79,349.38,1
46,content_81517765e132,client_19581e27de,0.21104546938419091,188.51425507273467,large_page_regression_risk,MONITOR,0,22,46291,548,1.18,4.1,3.19,893.2399999999999,0
47,content_16fa125f5b43,client_19581e27de,0.5536921192882617,186.7492779935449,large_page_regression_risk,MONITOR,0,20,68238,136,0.2,5.8,2.07,337.28,0
48,content_90e4f1f70ab4,client_19581e27de,0.5531861424102924,185.07395580478743,past_visibility_peak,MONITOR,1,104,82372,123,0.15,4.9,1.72,334.56,0
49,content_a9b9b01c5b7c,client_3fdba35f04,0.3298069181238003,182.0369284584316,large_page_regression_risk,MONITOR,0,26,12413,83,0.67,7.3,6.92,551.95,0
50,content_78f433b87d4a,client_3fdba35f04,0.4950378992025965,180.79279116778028,past_visibility_peak,MONITOR,0,14,7334,59,0.8,7.4,4.65,365.21000000000004,1
51,content_f3706cfb4d3e,client_6208ef0f77,0.4746308768211872,177.91538417642204,content_depth_mismatch,MONITOR,0,20,10375,17,0.16,43.6,1.39,374.85,0
52,content_8098deec1ecc,client_f74efabef1,0.32620964585453827,171.26006407363258,large_page_regression_risk,MONITOR,0,20,31512,300,0.95,5.4,6.97,525.0,0
53,content_a20c25627ed7,client_4e07408562,0.3967040520187518,169.16254186183613,past_visibility_peak,MONITOR,0,25,89007,103,0.12,8.1,2.56,426.41999999999996,1
54,content_11fcfd65d94c,client_19581e27de,0.5274692966706866,168.82709778538668,large_page_regression_risk,MONITOR,1,104,149083,227,0.15,6.2,0.0,320.07,1
55,content_ec2d83092bbe,client_19581e27de,0.2417956027465919,165.69285473812957,large_page_regression_risk,MONITOR,0,20,93221,729,0.78,3.1,0.75,685.26,1
56,content_db11fad33aad,client_19581e27de,0.5093282817262875,165.2770274201803,past_visibility_peak,MONITOR,1,104,18391,59,0.32,4.5,2.99,324.5,0
57,content_a0f84b40ed6e,client_3fdba35f04,0.5978395913581441,164.4477363948847,past_visibility_peak,MONITOR,0,26,6650,53,0.8,9.1,3.08,275.07,1
58,content_4276cb52f7dd,client_3fdba35f04,0.7906412636799385,164.3505994811488,past_visibility_peak,PRIORITY_REVIEW,1,104,4996,41,0.82,3.6,3.13,207.87,1
59,content_b7f81f0e6cba,client_3fdba35f04,0.40198610467775764,164.0505293189929,large_page_regression_risk,MONITOR,0,26,17636,154,0.87,9.6,3.23,408.09999999999997,0
60,content_1d94287ddba7,client_3fdba35f04,0.739726268222553,162.44388850167266,past_visibility_peak,SCHEDULE_REVIEW,1,104,3419,18,0.53,7.2,3.7,219.6,1
61,content_c1f2cf3d4d3d,client_19581e27de,0.41338827478438583,161.3743808275807,past_visibility_peak,MONITOR,1,104,53566,103,0.19,3.7,7.14,390.37,0
62,content_bd765ab754cf,client_349c41201b,0.6712548173881754,159.49014461143048,large_page_regression_risk,SCHEDULE_REVIEW,0,20,71283,54,0.08,17.2,1.27,237.60000000000002,0
63,content_ce9bfda6f261,client_6208ef0f77,0.4724177150456511,156.80488797795252,content_depth_mismatch,MONITOR,1,104,20267,36,0.18,28.5,2.53,331.92,0
64,content_97e0945f76a0,client_02d20bbd7e,0.40836346097337245,156.53388186031313,past_visibility_peak,MONITOR,1,104,2078,74,3.56,4.9,3.19,383.32,0
65,content_2aa0af934942,client_19581e27de,0.5743047394455315,154.96464784458774,large_page_regression_risk,MONITOR,1,104,35934,121,0.34,4.6,2.27,269.83,0
66,content_a5c18ca58037,client_6208ef0f77,0.2354010383421216,152.74467174905243,large_page_regression_risk,MONITOR,1,104,10525,129,1.23,24.2,6.12,648.87,1
67,content_100f250545e6,client_6208ef0f77,0.25881885052421383,151.6781991612103,large_page_regression_risk,MONITOR,1,104,81561,364,0.45,31.1,3.06,586.0400000000001,1
68,content_9ba91a1c7fb5,client_3fdba35f04,0.36281869086994284,150.9688572709832,large_page_regression_risk,MONITOR,0,26,27675,95,0.34,19.6,1.86,416.09999999999997,0
69,content_1b6b1543dc6c,client_19581e27de,0.21001689323673192,149.92685974383818,large_page_regression_risk,MONITOR,0,20,29258,108,0.37,6.4,3.73,713.88,1
70,content_fd49d1768bc8,client_19581e27de,0.37117522823600585,148.48493830353178,past_visibility_peak,MONITOR,1,104,19672,146,0.74,3.2,5.22,400.04,1
71,content_20ffa0684518,client_b4944c6ff0,0.5989586053772823,145.21751387372208,past_visibility_peak,MONITOR,0,20,13790,65,0.47,5.2,11.32,242.45,1
72,content_5184b85dc6dd,client_19581e27de,0.33509816226869676,145.06064346449614,large_page_regression_risk,MONITOR,1,104,73699,593,0.8,3.5,2.24,432.89,0
73,content_839c5d166ea6,client_7f2253d7e2,0.6412507538255351,139.7157142435076,past_visibility_peak,MONITOR,0,20,1657,52,3.14,6.1,3.13,217.88000000000002,1
74,content_0f9b311a8e8b,client_19581e27de,0.44797791031422796,139.70639111059515,past_visibility_peak,MONITOR,0,20,32281,31,0.1,10.7,0.0,311.86,1
